tree_rec,common_name,genus,species,status_text,address,street_direction,street_name,street_type,trunk_dia,fetched_on,municipality,lon,lat
109544,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,790,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1176854,34.1596622
109545,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,790,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1176869,34.1597392
109546,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,804,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1176872,34.1599429
109547,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,805,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178334,34.1598196
109548,CARROTWOOD,CUPANIOPSIS,ANACARDIOIDES,Active,805,N,SIERRA BONITA,AVE,9.0,2024-05-28,Pasadena,-118.1178335,34.1599173
109549,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,805,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1178401,34.1600292
109550,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,861,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178455,34.1608624
109551,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,864,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1177012,34.1609702
109552,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,950,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1177121,34.1623804
109553,CARROTWOOD,CUPANIOPSIS,ANACARDIOIDES,Active,950,N,SIERRA BONITA,AVE,9.0,2024-05-28,Pasadena,-118.1177136,34.1624617
109554,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,955,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178616,34.1624858
109555,HOLLY OAK,QUERCUS,ILEX,Active,964,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1177156,34.162604
109556,CAROB,CERATONIA,SILIQUA,Active,965,N,SIERRA BONITA,AVE,28.0,2024-05-28,Pasadena,-118.1178631,34.1626127
109557,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,965,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178615,34.1626953
109558,CAROB,CERATONIA,SILIQUA,Active,1024,N,SIERRA BONITA,AVE,38.0,2024-05-28,Pasadena,-118.1177234,34.1636832
109559,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1032,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1177225,34.1637858
109560,BRAZILIAN PEPPER,SCHINUS,TEREBINTHIFOLIUS,Active,1038,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.117726,34.1639098
109561,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1075,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.118368,34.1645264
109562,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1075,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1180934,34.1645253
109563,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1075,N,SIERRA BONITA,AVE,29.0,2024-05-28,Pasadena,-118.1180205,34.1645247
109564,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1075,N,SIERRA BONITA,AVE,27.0,2024-05-28,Pasadena,-118.1179273,34.1645255
109565,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1080,N,SIERRA BONITA,AVE,12.0,2024-05-28,Pasadena,-118.1177285,34.1645883
109566,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1080,N,SIERRA BONITA,AVE,10.0,2024-05-28,Pasadena,-118.1177312,34.1646572
109567,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1080,N,SIERRA BONITA,AVE,25.0,2024-05-28,Pasadena,-118.1176242,34.1645278
109568,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1080,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1175137,34.1645262
109570,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1091,N,SIERRA BONITA,AVE,20.0,2024-05-28,Pasadena,-118.1178765,34.1647391
109571,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1091,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1178783,34.1648145
109572,HOLLY OAK,QUERCUS,ILEX,Active,1097,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178784,34.1648885
109573,HOLLY OAK,QUERCUS,ILEX,Active,1098,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177425,34.1648802
109574,HOLLY OAK,QUERCUS,ILEX,Active,1105,N,SIERRA BONITA,AVE,25.0,2024-05-28,Pasadena,-118.1178786,34.1650264
109575,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1112,N,SIERRA BONITA,AVE,21.0,2024-05-28,Pasadena,-118.1177403,34.1651864
109576,HOLLY OAK,QUERCUS,ILEX,Active,1115,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1178784,34.1651868
109577,HOLLY OAK,QUERCUS,ILEX,Active,1123,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1178822,34.165321
109578,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1129,N,SIERRA BONITA,AVE,20.0,2024-05-28,Pasadena,-118.1178828,34.1654405
109579,HOLLY OAK,QUERCUS,ILEX,Active,1131,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1178853,34.1654842
109581,HOLLY OAK,QUERCUS,ILEX,Active,1138,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177467,34.1655888
109582,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1138,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1175808,34.1655124
109583,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1138,N,SIERRA BONITA,AVE,15.0,2024-05-28,Pasadena,-118.1173879,34.1655149
109584,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1138,N,SIERRA BONITA,AVE,22.0,2024-05-28,Pasadena,-118.1172405,34.1655174
109585,HOLLY OAK,QUERCUS,ILEX,Active,1139,N,SIERRA BONITA,AVE,20.0,2024-05-28,Pasadena,-118.1178842,34.1655807
109587,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1146,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.117747,34.1657373
109588,HOLLY OAK,QUERCUS,ILEX,Active,1152,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1177471,34.1658445
109589,HOLLY OAK,QUERCUS,ILEX,Active,1155,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178866,34.1658603
109590,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,1163,N,SIERRA BONITA,AVE,9.0,2024-05-28,Pasadena,-118.1178868,34.1660096
109591,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,1163,N,SIERRA BONITA,AVE,8.0,2024-05-28,Pasadena,-118.1178869,34.1660507
109592,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1169,N,SIERRA BONITA,AVE,13.0,2024-05-28,Pasadena,-118.1178882,34.1661122
109593,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1169,N,SIERRA BONITA,AVE,10.0,2024-05-28,Pasadena,-118.1178859,34.1661788
109594,PINDO PALM,BUTIA,CAPITATA,Active,1172,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1177547,34.1661863
109595,HOLLY OAK,QUERCUS,ILEX,Active,1178,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1177569,34.1662835
109596,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1179,N,SIERRA BONITA,AVE,38.0,2024-05-28,Pasadena,-118.1178876,34.1662932
109597,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1184,N,SIERRA BONITA,AVE,5.0,2024-05-28,Pasadena,-118.1177543,34.1664073
109599,HOLLY OAK,QUERCUS,ILEX,Active,1195,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1178908,34.1665411
109600,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1195,N,SIERRA BONITA,AVE,21.0,2024-05-28,Pasadena,-118.1181726,34.1666397
109601,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1210,N,SIERRA BONITA,AVE,24.0,2024-05-28,Pasadena,-118.1177456,34.1668038
109602,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1210,N,SIERRA BONITA,AVE,29.0,2024-05-28,Pasadena,-118.1177457,34.1668793
109603,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1215,N,SIERRA BONITA,AVE,28.0,2024-05-28,Pasadena,-118.1178948,34.1668139
109604,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1215,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1178935,34.166914
109605,HOLLY OAK,QUERCUS,ILEX,Active,1215,N,SIERRA BONITA,AVE,7.0,2024-05-28,Pasadena,-118.1178925,34.1670173
109606,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1215,N,SIERRA BONITA,AVE,6.0,2024-05-28,Pasadena,-118.1183085,34.1667466
109607,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1215,N,SIERRA BONITA,AVE,30.0,2024-05-28,Pasadena,-118.1181632,34.1667467
109608,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1215,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1179609,34.1667493
109609,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1216,N,SIERRA BONITA,AVE,21.0,2024-05-28,Pasadena,-118.1177472,34.1669523
109610,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1216,N,SIERRA BONITA,AVE,25.0,2024-05-28,Pasadena,-118.1177474,34.1670254
109611,HOLLY OAK,QUERCUS,ILEX,Active,1228,N,SIERRA BONITA,AVE,12.0,2024-05-28,Pasadena,-118.1177503,34.167122
109612,HOLLY OAK,QUERCUS,ILEX,Active,1229,N,SIERRA BONITA,AVE,13.0,2024-05-28,Pasadena,-118.117892,34.1671161
109613,HOLLY OAK,QUERCUS,ILEX,Active,1236,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177505,34.1672635
109614,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1235,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1178965,34.1672831
109615,ORIENTAL ARBORVITAE,PLATYCLADUS,ORIENTALIS,Active,1246,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177479,34.1673884
109616,HOLLY OAK,QUERCUS,ILEX,Active,1246,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177536,34.167452
109618,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1255,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1178971,34.1674806
109619,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1255,N,SIERRA BONITA,AVE,24.0,2024-05-28,Pasadena,-118.1178972,34.1675232
109620,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1255,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1178958,34.1675528
109621,HOLLY OAK,QUERCUS,ILEX,Active,1252,N,SIERRA BONITA,AVE,12.0,2024-05-28,Pasadena,-118.1177538,34.1675769
109622,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1259,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1178959,34.1676209
109623,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1259,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1178963,34.1676703
109624,HOLLY OAK,QUERCUS,ILEX,Active,1260,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1177561,34.1676706
109625,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1267,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1178968,34.1677654
109626,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1267,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1178983,34.1678252
109627,NORFOLK ISLAND PINE,ARAUCARIA,HETEROPHYLLA,Active,1268,N,SIERRA BONITA,AVE,3.0,2024-05-28,Pasadena,-118.1177576,34.1677873
109628,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1268,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1177577,34.1678615
109629,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1279,N,SIERRA BONITA,AVE,20.0,2024-05-28,Pasadena,-118.1178988,34.1678995
109630,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1279,N,SIERRA BONITA,AVE,13.0,2024-05-28,Pasadena,-118.1179003,34.1679693
109633,CHINABERRY,MELIA,AZEDARACH,Active,1285,N,SIERRA BONITA,AVE,31.0,2024-05-28,Pasadena,-118.117902,34.1681304
109634,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1292,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1177696,34.1682587
109635,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1293,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1179042,34.1681985
109636,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1293,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.117905,34.1682778
109637,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1301,N,SIERRA BONITA,AVE,13.0,2024-05-28,Pasadena,-118.1179048,34.1683616
109638,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1308,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1177707,34.1684808
109639,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1308,N,SIERRA BONITA,AVE,32.0,2024-05-28,Pasadena,-118.1177722,34.1685539
109640,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1309,N,SIERRA BONITA,AVE,31.0,2024-05-28,Pasadena,-118.1179078,34.1685049
109642,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1317,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1179087,34.1686032
109643,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1318,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.117778,34.1686588
109644,AMERICAN SWEETGUM,LIQUIDAMBAR,STYRACIFLUA,Active,1354,N,SIERRA BONITA,AVE,10.0,2024-05-28,Pasadena,-118.1176307,34.1694629
109645,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1368,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1175567,34.1695568
109646,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1368,N,SIERRA BONITA,AVE,30.0,2024-05-28,Pasadena,-118.1175051,34.169651
109647,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1370,N,SIERRA BONITA,AVE,25.0,2024-05-28,Pasadena,-118.1174926,34.1697173
109648,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1370,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1174826,34.1697674
109649,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1370,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1174802,34.1698065
109650,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1575,E,WASHINGTON,BLVD,13.0,2024-05-28,Pasadena,-118.1178408,34.1694111
109651,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1575,E,WASHINGTON,BLVD,8.0,2024-05-28,Pasadena,-118.1176943,34.1696054
109654,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1575,E,WASHINGTON,BLVD,6.0,2024-05-28,Pasadena,-118.117649,34.1696739
109655,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1575,E,WASHINGTON,BLVD,25.0,2024-05-28,Pasadena,-118.1176289,34.1697437
109656,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1575,E,WASHINGTON,BLVD,21.0,2024-05-28,Pasadena,-118.1176221,34.1698616
109657,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1382,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1174767,34.1699306
109658,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1386,N,SIERRA BONITA,AVE,10.0,2024-05-28,Pasadena,-118.1174765,34.1700244
109659,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1389,N,SIERRA BONITA,AVE,27.0,2024-05-28,Pasadena,-118.1176227,34.1700174
109660,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1395,N,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1176237,34.1701042
109661,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1395,N,SIERRA BONITA,AVE,27.0,2024-05-28,Pasadena,-118.1176258,34.1701819
109662,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1398,N,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1174766,34.1701179
109663,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1405,N,SIERRA BONITA,AVE,23.0,2024-05-28,Pasadena,-118.1176259,34.1702673
109665,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1406,N,SIERRA BONITA,AVE,22.0,2024-05-28,Pasadena,-118.1174813,34.170277
109666,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1406,N,SIERRA BONITA,AVE,21.0,2024-05-28,Pasadena,-118.1174814,34.1703443
109668,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1415,N,SIERRA BONITA,AVE,32.0,2024-05-28,Pasadena,-118.1176289,34.1704028
109669,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1415,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1176274,34.1704836
109671,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1422,N,SIERRA BONITA,AVE,9.0,2024-05-28,Pasadena,-118.1174853,34.1705821
109672,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1429,N,SIERRA BONITA,AVE,26.0,2024-05-28,Pasadena,-118.117631,34.1706854
109673,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1429,N,SIERRA BONITA,AVE,27.0,2024-05-28,Pasadena,-118.1176311,34.1707567
109674,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1430,N,SIERRA BONITA,AVE,44.0,2024-05-28,Pasadena,-118.1174831,34.1706917
109675,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1430,N,SIERRA BONITA,AVE,39.0,2024-05-28,Pasadena,-118.1174819,34.1707614
109676,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1434,N,SIERRA BONITA,AVE,15.0,2024-05-28,Pasadena,-118.1174834,34.1709003
109677,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1437,N,SIERRA BONITA,AVE,15.0,2024-05-28,Pasadena,-118.1176295,34.1708367
109678,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1442,N,SIERRA BONITA,AVE,7.0,2024-05-28,Pasadena,-118.1174851,34.171014
109679,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1445,N,SIERRA BONITA,AVE,26.0,2024-05-28,Pasadena,-118.1176313,34.1709376
109680,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1445,N,SIERRA BONITA,AVE,8.0,2024-05-28,Pasadena,-118.117631,34.1710126
109681,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1451,N,SIERRA BONITA,AVE,13.0,2024-05-28,Pasadena,-118.1176319,34.1710954
109682,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1451,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1176336,34.1711344
109683,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1451,N,SIERRA BONITA,AVE,12.0,2024-05-28,Pasadena,-118.1176345,34.1711707
109684,SHAMEL ASH,FRAXINUS,UHDEI,Active,1625,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1181436,34.174149
109685,SHAMEL ASH,FRAXINUS,UHDEI,Active,1641,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1181456,34.1742962
109686,SHAMEL ASH,FRAXINUS,UHDEI,Active,1670,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1180287,34.1748091
109687,SHAMEL ASH,FRAXINUS,UHDEI,Active,1674,N,SIERRA BONITA,AVE,12.0,2024-05-28,Pasadena,-118.1180327,34.1749247
109688,SHAMEL ASH,FRAXINUS,UHDEI,Active,1677,N,SIERRA BONITA,AVE,22.0,2024-05-28,Pasadena,-118.1181532,34.1748919
109689,SHAMEL ASH,FRAXINUS,UHDEI,Active,1677,N,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1181524,34.1750201
109690,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1677,N,SIERRA BONITA,AVE,14.0,2024-05-28,Pasadena,-118.1182364,34.1748329
109691,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,1677,N,SIERRA BONITA,AVE,8.0,2024-05-28,Pasadena,-118.1181966,34.1748321
109692,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,1691,N,SIERRA BONITA,AVE,0.0,2024-05-28,Pasadena,-118.1181507,34.1751285
109693,SHAMEL ASH,FRAXINUS,UHDEI,Active,1692,N,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1180354,34.1751735
109694,SHAMEL ASH,FRAXINUS,UHDEI,Active,1697,N,SIERRA BONITA,AVE,15.0,2024-05-28,Pasadena,-118.1181528,34.1752386
109701,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,234,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1171376,34.1417195
109702,HOLLY OAK,QUERCUS,ILEX,Active,234,S,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1169975,34.1418183
109703,HOLLY OAK,QUERCUS,ILEX,Active,234,S,SIERRA BONITA,AVE,24.0,2024-05-28,Pasadena,-118.116824,34.1418192
109704,CAROB,CERATONIA,SILIQUA,Active,258,S,SIERRA BONITA,AVE,30.0,2024-05-28,Pasadena,-118.1171313,34.1415069
109705,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,258,S,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1171329,34.1414499
109706,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,262,S,SIERRA BONITA,AVE,19.0,2024-05-28,Pasadena,-118.1171364,34.1413084
109707,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,263,S,SIERRA BONITA,AVE,0.0,2024-05-28,Pasadena,-118.1172758,34.1415109
109708,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,263,S,SIERRA BONITA,AVE,16.0,2024-05-28,Pasadena,-118.1172732,34.1414463
109709,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,265,S,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1172764,34.1413073
109710,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,381,S,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1172514,34.1393925
109711,CAROB,CERATONIA,SILIQUA,Active,393,S,SIERRA BONITA,AVE,32.0,2024-05-28,Pasadena,-118.1172515,34.139139
109712,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,393,S,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.117252,34.1390841
109714,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,405,S,SIERRA BONITA,AVE,17.0,2024-05-28,Pasadena,-118.1172497,34.1389131
109715,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,421,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.117245,34.1386276
109716,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,428,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1171025,34.1386247
109717,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,428,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1170991,34.138474
109718,CORK OAK,QUERCUS,SUBER,Active,428,S,SIERRA BONITA,AVE,3.0,2024-05-28,Pasadena,-118.1169593,34.1387889
109719,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,431,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1172437,34.1384725
109720,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,505,S,SIERRA BONITA,AVE,18.0,2024-05-28,Pasadena,-118.1172708,34.1369771
109721,CALIFORNIA FAN PALM,WASHINGTONIA,FILIFERA,Active,616,S,SIERRA BONITA,AVE,31.0,2024-05-28,Pasadena,-118.1171233,34.1351918
109722,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,16.0,2024-05-28,Pasadena,-118.1171084,34.1392922
109723,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,15.0,2024-05-28,Pasadena,-118.1171069,34.1392651
109724,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1615,S,SIERRA BONITA,LN,18.0,2024-05-28,Pasadena,-118.117107,34.139227
109725,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,11.0,2024-05-28,Pasadena,-118.1171068,34.1391577
109726,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,15.0,2024-05-28,Pasadena,-118.1171081,34.1391152
109727,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1615,S,SIERRA BONITA,LN,17.0,2024-05-28,Pasadena,-118.1171079,34.1390807
109728,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,16.0,2024-05-28,Pasadena,-118.117108,34.1390372
109729,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,1615,S,SIERRA BONITA,LN,18.0,2024-05-28,Pasadena,-118.1171079,34.1389865
109730,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1615,S,SIERRA BONITA,LN,18.0,2024-05-28,Pasadena,-118.1171066,34.1389238
109731,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,35,S,SIERRA MADRE,BLVD,17.0,2024-05-28,Pasadena,-118.1018317,34.1454916
